product_id,name,brand,category,price,original_price,image_url,quantity,status,description,rating,reviews_count,sizes,color,gender,created_at,updated_at
SP2240,Nike Sportswear ClubMen's Sport Shorts,Nike,Clothing,1430000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/79922781-3365-4f41-9b64-3bd21806738c/M+NK+CLUB+SPORT+SHORT.png",34,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.4,9,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Pine Green,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2241,Nike ClubMen's Fleece Shorts,Nike,Clothing,1690000.0,2120000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2f404d06-abef-4890-9b65-b364a5cdd86b/M+NK+CLUB+FLOW+BB+SHORT+CWASH.png",82,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.4,49,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Shadow,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2242,Nike Sportswear Premium EssentialsT-Shirt,Nike,Clothing,1300000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/cafd6a16-0b8c-4799-ba36-0f39e7b6701e/U+NSW+TEE+LSE+PREM+ORANGE.png",98,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.6,28,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Red/White,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2243,Nike ClubMen's 3/4-Sleeve Raglan Top,Nike,Clothing,1430000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a3eec255-f526-4f10-ade6-f8edb38c4294/M+NK+CLUB+3%2F4+RGLN+TOP+REISSUE.png",114,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.6,36,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Light Bone,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2244,Nike SBSkate T-Shirt,Nike,Clothing,1430000.0,1740000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ce542cee-e3f0-4296-ab7b-e6be5d8b01c2/U+NK+SB+TEE+LSE+TNY.png",98,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.7,63,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Volt/Black,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2245,NikeMen's Golf T-Shirt,Nike,Clothing,1222000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/9a48877b-8062-4f08-b7d9-6ef7b4fbccf3/M+NK+TEE+LSE+GOLF+FW+HOOK.png,118,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.5,145,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",University Blue,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2246,Nike AirT-Shirt,Nike,Clothing,1222000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3abcae4d-8dd3-4c31-ad9c-5ab07efffa74/U+NSW+TEE+LSE+AIR+BOX.png",94,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.5,105,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Olive/Gum,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2247,"Nike Sportswear ""R9""Men's T-Shirt",Nike,Clothing,1300000.0,1530000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5f4fc264-b160-497e-99d2-fe1c929ead6e/RN+M+NSW+TEE+LSE+GFB+PHOTO.png",80,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.5,112,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Cream/Sand,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2248,Nike SportswearT-Shirt,Nike,Clothing,1222000.0,1420000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0503898a-e350-49b4-b964-16fa11180ee6/U+NSW+TEE+LSE+DUNK+DIP+DYE.png",92,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.6,63,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple White,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2249,Nike LifeMen's Midweight Crew,Nike,Sneakers,2730000.0,3320000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/87dfbc89-ce0d-4f85-82fc-be298174954b/M+NL+MIDWEIGHT+GFX+CREW.png",83,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.7,53,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Grey Castlerock,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2250,Nike PrimaryMen's Dri-FIT Short-Sleeve Versatile Top,Nike,Clothing,1560000.0,1830000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e88ddbbc-05ea-4f00-aa62-79bf90e9e4d0/M+NK+DF+PRIMARY+STMT+SS.png",20,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.9,115,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple Black,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2251,Nike ClubMen's Balloon Pants,Nike,Clothing,2600000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/99ecfd11-71fb-4259-8b0e-92bc23235c44/M+NK+CLUB+BALLOON+PANT.png",26,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.7,39,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Varsity Red/Black,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2252,Nike Sportswear ClubMen's Woven Cargo Pants,Nike,Clothing,2730000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/8bb5863c-8bdd-4b6d-b80d-153ccc5cea26/M+NK+CLUB+WVN+CARGO+PANT+CLCTN.png,98,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.6,92,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Grey/White,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2253,Nike WindrunnerMen's Lined Pants,Nike,Clothing,2340000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2f5d626c-bf04-4799-b936-734e49e86ed8/M+NK+WR+LND+PANT+26.png",109,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.8,62,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Blue/White,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2254,Nike TechMen's Dri-FIT Shori Knit Pants,Nike,Clothing,2990000.0,3710000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/811b689b-3e91-4f3f-9658-2d555723eaa6/M+NK+TECH+SHORI+KNIT+DRILL+PNT.png,42,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.8,90,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Light Bone,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2255,Nike TechMen's Fleece Joggers,Nike,Clothing,3120000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b144f3d3-e203-42ea-9fa7-c844a07a03cb/M+NK+TCH+FLC+JGGR.png",66,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.3,8,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Grey/White,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2256,Nike ClubMen's Woven Tapered Pants,Nike,Clothing,1950000.0,2430000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fc966b1c-5409-4e92-b49d-899d8c1f62ab/M+NK+CLUB+WVN+TAPER+PANT.png",68,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.6,21,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Sail/Navy,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2257,Nike Standard IssueMen's Therma-FIT Brushed Open-Hem Basketball Pants,Nike,Clothing,2210000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/f0ce0f52-67ff-4fe2-a7a3-25939ebc8373/M+NK+TF+SI+BRSH+OPEN+HEM+PANT.png,102,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.7,119,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Pine Green,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2258,Nike TechMen's Color-Block Open-Hem Fleece Pants,Nike,Clothing,3640000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7ca8b783-dab7-45e3-b09f-6df4cf274a65/M+NK+TECH+FLC+PRO+CB+OH+PANT.png",111,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.2,56,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Shadow,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2259,Nike AirMen's Woven Pants,Nike,Clothing,2990000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/611f0b23-aec0-4a04-ad72-bf841f5e3635/M+NK+AIR+WVN+AOP+PANT+TL.png",75,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.4,118,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Pine Green,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2260,Nike Sportswear ClubMen's Lightweight Pants,Nike,Clothing,2340000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/0c0ed7b9-c73a-434e-a27d-9854ddda63bd/M+NK+CLUB+LTWT+PANT+CTB.png,46,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.7,40,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple White,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2261,Nike ClubMen's Pants,Nike,Clothing,2210000.0,2870000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1bca4a1f-db2d-406a-a9af-2d630f454dfa/M+NK+CLUB+BARCELONA+PANT.png",60,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.5,70,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple Black,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2262,Nike ClubMen's Joggers,Nike,Clothing,1690000.0,2100000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/d25f3f1d-caf4-44bd-aece-f5585925935b/M+NK+CLUB+BB+JOGGER.png,25,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.7,60,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Varsity Red/Black,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2263,Nike ClubMen's Woven Cargo Pants,Nike,Clothing,2730000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/293347a8-a0b2-411e-b1e0-8edb1df7997d/M+NK+CLUB+WVN+CARGO+PANT+UF.png,108,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.2,134,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Blue/White,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2264,NOCTAMen's Fleece CS Pants,Nike,Clothing,2860000.0,3300000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/524808c3-8690-407d-89a1-5f1ecf65d0c9/M+NRG+NOCTA+CS+PNT+FLC+WASH.png",76,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.6,47,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Shadow,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2265,NOCTAMen's Open-Hem Fleece CS Pants,Nike,Clothing,2860000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4564fdb4-8620-45de-b7e6-2ada23e92fa1/M+NRG+NOCTA+CS+PNTFLCOH+WSH.png",70,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.8,139,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Multi-Color,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2266,Nike TechMen's Woven Pants,Nike,Clothing,3250000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/b36f3d86-4346-41c8-ba7e-9cb0972d3f71/M+NK+DF+TCH+WVN+OH+PANT.png,109,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.6,73,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Multi-Color,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2267,Nike LifeMen's Wide-Leg Pants,Nike,Clothing,3120000.0,3970000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/ee8c889b-612a-4468-a33d-09753ff06159/M+NL+WIDE+LEG+PANT.png,110,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.7,110,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Black/White,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2268,Nike TechMen's Dri-FIT Shori Knit Utility Pants,Nike,Clothing,4290000.0,5460000.0,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/f7bc5bb4-6350-4a66-9774-8667c3430b6a/M+NK+TCH+SHORI+MM+UTLTY+PANT.png,72,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.3,146,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",University Blue,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2269,Nike Tailwind 12Sunglasses,Nike,Accessories,2574000.0,,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/c0fb05f1-7995-4d0e-81e1-189e67fbeb19/Nike+Tailwind+12.png,96,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.7,104,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Shadow,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2270,Nike Flyfree Shield EngineeredRoad Tint,Nike,Sneakers,5980000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/14b32c98-0e55-4037-b651-79040ec6bbe5/NIKE+FLYFREE+SHIELD+TEAM.png",92,AVAILABLE,"Featuring premium materials and signature Nike design details, this sneaker delivers excellent impact protection and unmatched comfort.",4.2,105,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Olive/Gum,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2271,"Nike DNA “Worn to be Wild”Poster 22"" x 34""",Nike,Sneakers,520000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bb525efa-7857-4908-8a10-c0bd7a7ff6fd/Nike+ACG+Worn+To+Be+Wild.png",83,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.4,69,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",White/Black,Unisex,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2272,Nike x Beats Powerbeats Pro 2Earbuds,Nike,Accessories,6499740.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d7032da5-28c7-463e-b89d-165ff2ad66a5/Powerbeats+Pro+2.png",44,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.7,47,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Multi-Color,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2273,Nike CaddyGolf Towel,Nike,Accessories,936000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3713155a-9f81-44f5-8e24-0e98897d0f1f/NK+CADDY+GOLF+TOWEL+2.0+GRAPHI.png",69,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.5,144,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Pine Green,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2274,Nike Everyday ElevatedMicro-Crew Socks (2 Pairs),Nike,Accessories,624000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/328f26b0-3bb5-4618-b3b3-1d8cb74f24b9/U+NK+ED+ELVD+MCRW+2P+SCLP+-144.png",59,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.6,40,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Bred,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2275,Nike Everyday ElevatedCrew Socks (2 Pairs),Nike,Accessories,624000.0,720000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/09bcbc1c-716f-4cff-b7e1-1bdb5024c1ef/U+NK+ED+ELVD+CRW+2P+JDI+-+144.png",92,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.6,90,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Sail/Navy,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2276,Nike ClubUnstructured Futura Wash Cap,Nike,Accessories,728000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0cbd74f8-0549-4633-95bd-94ff55c785ba/U+NK+CLUB+CAP+U+CB+FUT+WSH+L.png",85,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.9,80,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Bred,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2277,Nike RiseStructured Trucker Cap,Nike,Accessories,780000.0,990000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e70fba82-b8ac-4571-9dd8-ec72400f5d59/U+NK+RISE+CAP+S+CB+SWSH+TKR+L.png",62,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.2,43,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Light Bone,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2278,Nike Varsity EliteBackpack (32L),Nike,Accessories,2470000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a0b8169f-fcba-4c21-aa42-968b80dbc373/NK+VARSITY+ELITE+BKPK.png",81,AVAILABLE,"Designed for lightweight cushioning and everyday lifestyle wear, it provides a retro look while ensuring modern durability and flexibility.",4.5,105,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Light Bone,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2279,Nike HeritageBackpack 2.0 (23L),Nike,Accessories,1040000.0,1180000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c40684f8-d7a2-4cee-871a-266875b23d2e/NK+HERITAGE+BACKPACK+2.0.png",42,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.6,89,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Triple White,Women,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2280,Nike Everyday ElevatedOver-the-Calf Socks (2 Pairs),Nike,Accessories,624000.0,790000.0,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/be8ec896-95c4-4ef7-9b1e-8283d18bc53c/U+NK+ED+ELVD+OTC+2P+-+144.png",120,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.5,36,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Volt/Black,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2281,Nike CommuteCrossbody Bag (1L),Nike,Accessories,962000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a4dc0005-117f-44ad-8f51-3d59e3169c98/NK+NSW+COMMUTE+CROSSBODY.png",96,AVAILABLE,"Crafted with durable uppers and specialized traction, this Nike release blends legendary sportswear history with contemporary performance.",4.2,129,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Multi-Color,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2282,Nike CommuteSling Bag (9L),Nike,Accessories,1950000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7409d42e-a939-459b-8913-2a4e2a50b6c7/NK+NSW+COMMUTE+SLING+BAG.png",86,AVAILABLE,"Engineered with a responsive midsole system and secure support, this Nike sneaker is a great choice for enthusiasts.",4.9,115,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Varsity Red/Black,Men,2026-05-24 23:19:22,2026-05-24 23:19:22
SP2283,Nike Sportswear CommuteBackpack (25L),Nike,Accessories,2470000.0,,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/445e5947-89ee-4680-b509-9a93e5669485/NK+NSW+COMMUTE+BKPK.png",34,AVAILABLE,"A historic Nike silhouette reimagined with a modern aesthetic, it showcases classic color-blocking that elevates any casual outfit.",4.6,61,"US 7, US 8, US 8.5, US 9, US 9.5, US 10, US 10.5, US 11, US 12",Grey Castlerock,Unisex,2026-05-24 23:19:22,2026-05-24 23:19:22
